date,rainfall_mm,latitude,longitude,rainfall_state
2021-03-28,0.0,20.5,78.25,dry
2021-03-29,0.0,20.5,78.25,dry
2021-03-30,0.0,20.5,78.25,dry
2021-03-31,0.0,20.5,78.25,dry
2021-04-01,0.0,20.5,78.25,dry
2021-04-02,0.0,20.5,78.25,dry
2021-04-03,0.0,20.5,78.25,dry
2021-04-04,0.0,20.5,78.25,dry
2021-04-05,0.0,20.5,78.25,dry
2021-04-06,0.0,20.5,78.25,dry
2021-04-07,0.0,20.5,78.25,dry
2021-04-08,0.0,20.5,78.25,dry
2021-04-09,2.1297645568847656,20.5,78.25,drizzle
2021-04-10,0.0,20.5,78.25,dry
2021-04-11,6.011927604675293,20.5,78.25,drizzle
2021-04-12,0.0,20.5,78.25,dry
2021-04-13,0.0,20.5,78.25,dry
2021-04-14,0.0,20.5,78.25,dry
2021-04-15,3.9452199935913086,20.5,78.25,drizzle
2021-04-16,0.0,20.5,78.25,dry
2021-04-17,0.0,20.5,78.25,dry
2021-04-18,0.0,20.5,78.25,dry
2021-04-19,0.0,20.5,78.25,dry
2021-04-20,0.0,20.5,78.25,dry
2021-04-21,0.0,20.5,78.25,dry
2021-04-22,0.0,20.5,78.25,dry
2021-04-23,0.0,20.5,78.25,dry
2021-04-24,0.0,20.5,78.25,dry
2021-04-25,0.0,20.5,78.25,dry
2021-04-26,0.0,20.5,78.25,dry
2021-04-27,0.0,20.5,78.25,dry
2021-04-28,0.0,20.5,78.25,dry
2021-04-29,0.0,20.5,78.25,dry
2021-04-30,0.0,20.5,78.25,dry
2021-05-01,0.0,20.5,78.25,dry
2021-05-02,1.0519800186157229,20.5,78.25,drizzle
2021-05-03,0.0,20.5,78.25,dry
2021-05-04,0.0,20.5,78.25,dry
2021-05-05,0.0,20.5,78.25,dry
2021-05-06,0.0,20.5,78.25,dry
2021-05-07,0.2061062455177307,20.5,78.25,dry
2021-05-08,3.2051053047180176,20.5,78.25,drizzle
2021-05-09,3.1462390422821045,20.5,78.25,drizzle
2021-05-10,0.1275213211774826,20.5,78.25,dry
2021-05-11,0.0,20.5,78.25,dry
2021-05-12,0.0,20.5,78.25,dry
2021-05-13,0.0,20.5,78.25,dry
2021-05-14,0.0,20.5,78.25,dry
2021-05-15,0.0,20.5,78.25,dry
2021-05-16,0.0,20.5,78.25,dry
2021-05-17,8.003607749938965,20.5,78.25,drizzle
2021-05-18,0.4122124910354614,20.5,78.25,dry
2021-05-19,0.6823840141296387,20.5,78.25,dry
2021-05-20,0.205737367272377,20.5,78.25,dry
2021-05-21,0.0,20.5,78.25,dry
2021-05-22,0.0,20.5,78.25,dry
2021-05-23,0.0,20.5,78.25,dry
2021-05-24,0.0,20.5,78.25,dry
2021-05-25,0.0,20.5,78.25,dry
2021-05-26,0.0,20.5,78.25,dry
2021-05-27,0.0,20.5,78.25,dry
2021-05-28,0.0,20.5,78.25,dry
2021-05-29,0.6183186769485474,20.5,78.25,dry
2021-05-30,1.659096598625183,20.5,78.25,drizzle
2021-05-31,2.112846851348877,20.5,78.25,drizzle
2021-06-01,0.3548992574214935,20.5,78.25,dry
2021-06-02,5.230490207672119,20.5,78.25,drizzle
2021-06-03,0.5378588438034058,20.5,78.25,dry
2021-06-04,5.469608783721924,20.5,78.25,drizzle
2021-06-05,1.104324460029602,20.5,78.25,drizzle
2021-06-06,1.142045021057129,20.5,78.25,drizzle
2021-06-07,4.900171279907227,20.5,78.25,drizzle
2021-06-08,4.081139087677002,20.5,78.25,drizzle
2021-06-09,7.621667385101318,20.5,78.25,drizzle
2021-06-10,6.053086757659912,20.5,78.25,drizzle
2021-06-11,34.603607177734375,20.5,78.25,rain
2021-06-12,28.141530990600582,20.5,78.25,rain
2021-06-13,0.0,20.5,78.25,dry
2021-06-14,3.972182512283325,20.5,78.25,drizzle
2021-06-15,53.2251205444336,20.5,78.25,rain
2021-06-16,9.040472030639648,20.5,78.25,drizzle
2021-06-17,0.5768517255783081,20.5,78.25,dry
2021-06-18,9.319901466369627,20.5,78.25,drizzle
2021-06-19,8.853951454162598,20.5,78.25,drizzle
2021-06-20,0.5573222041130066,20.5,78.25,dry
2021-06-21,1.3455443382263184,20.5,78.25,drizzle
2021-06-22,0.7389830946922302,20.5,78.25,dry
2021-06-23,22.18607521057129,20.5,78.25,rain
2021-06-24,0.6634332537651062,20.5,78.25,dry
2021-06-25,5.617655277252197,20.5,78.25,drizzle
2021-06-26,0.6570644974708557,20.5,78.25,dry
2021-06-27,3.393611431121826,20.5,78.25,drizzle
2021-06-28,12.867963790893556,20.5,78.25,rain
2021-06-29,9.01553726196289,20.5,78.25,drizzle
2021-06-30,0.2061062455177307,20.5,78.25,dry
2021-07-01,3.475386142730713,20.5,78.25,drizzle
2021-07-02,4.116292953491211,20.5,78.25,drizzle
2021-07-03,0.4809145331382751,20.5,78.25,dry
2021-07-04,0.0,20.5,78.25,dry
2021-07-05,0.0,20.5,78.25,dry
2021-07-06,0.1374041736125946,20.5,78.25,dry
2021-07-07,0.330841451883316,20.5,78.25,dry
2021-07-08,6.806045055389404,20.5,78.25,drizzle
2021-07-09,9.566217422485352,20.5,78.25,drizzle
2021-07-10,3.411301612854004,20.5,78.25,drizzle
2021-07-11,28.56797981262207,20.5,78.25,rain
2021-07-12,7.035640716552734,20.5,78.25,drizzle
2021-07-13,23.413612365722656,20.5,78.25,rain
2021-07-14,7.307424068450928,20.5,78.25,drizzle
2021-07-15,3.997894763946533,20.5,78.25,drizzle
2021-07-16,1.9519500732421875,20.5,78.25,drizzle
2021-07-17,0.0,20.5,78.25,dry
2021-07-18,0.0,20.5,78.25,dry
2021-07-19,15.71747589111328,20.5,78.25,rain
2021-07-20,1.9007320404052732,20.5,78.25,drizzle
2021-07-21,8.081439018249512,20.5,78.25,drizzle
2021-07-22,9.87808322906494,20.5,78.25,drizzle
2021-07-23,57.36040115356445,20.5,78.25,rain
2021-07-24,1.3769787549972534,20.5,78.25,drizzle
2021-07-25,2.787013292312622,20.5,78.25,drizzle
2021-07-26,4.734731197357178,20.5,78.25,drizzle
2021-07-27,4.047213077545166,20.5,78.25,drizzle
2021-07-28,2.458530902862549,20.5,78.25,drizzle
2021-07-29,6.256959915161133,20.5,78.25,drizzle
2021-07-30,0.2666897177696228,20.5,78.25,dry
2021-07-31,2.4690253734588623,20.5,78.25,drizzle
2021-08-01,0.0,20.5,78.25,dry
2021-08-02,0.0,20.5,78.25,dry
2021-08-03,6.926205635070801,20.5,78.25,drizzle
2021-08-04,1.8090317249298096,20.5,78.25,drizzle
2021-08-05,10.39259433746338,20.5,78.25,rain
2021-08-06,0.358538419008255,20.5,78.25,dry
2021-08-07,0.675262987613678,20.5,78.25,dry
2021-08-08,0.1374041736125946,20.5,78.25,dry
2021-08-09,0.1374041736125946,20.5,78.25,dry
2021-08-10,0.1577314585447311,20.5,78.25,dry
2021-08-11,0.4019574820995331,20.5,78.25,dry
2021-08-12,0.0,20.5,78.25,dry
2021-08-13,0.0,20.5,78.25,dry
2021-08-14,0.3286637663841247,20.5,78.25,dry
2021-08-15,0.1652116179466247,20.5,78.25,dry
2021-08-16,0.2849719822406769,20.5,78.25,dry
2021-08-17,34.59762191772461,20.5,78.25,rain
2021-08-18,39.382904052734375,20.5,78.25,rain
2021-08-19,42.40656280517578,20.5,78.25,rain
2021-08-20,0.7027424573898315,20.5,78.25,dry
2021-08-21,0.7346213459968567,20.5,78.25,dry
2021-08-22,0.3709768652915954,20.5,78.25,dry
2021-08-23,1.8802485466003416,20.5,78.25,drizzle
2021-08-24,0.0,20.5,78.25,dry
2021-08-25,0.0,20.5,78.25,dry
2021-08-26,0.0,20.5,78.25,dry
2021-08-27,0.0,20.5,78.25,dry
2021-08-28,5.908379554748535,20.5,78.25,drizzle
2021-08-29,7.212123394012451,20.5,78.25,drizzle
2021-08-30,7.208922386169434,20.5,78.25,drizzle
2021-08-31,20.44247817993164,20.5,78.25,rain
2021-09-01,10.75366497039795,20.5,78.25,rain
2021-09-02,6.863420486450195,20.5,78.25,drizzle
2021-09-03,7.537282466888428,20.5,78.25,drizzle
2021-09-04,9.958966255187988,20.5,78.25,drizzle
2021-09-05,7.386415481567383,20.5,78.25,drizzle
2021-09-06,2.11995005607605,20.5,78.25,drizzle
2021-09-07,54.81978988647461,20.5,78.25,rain
2021-09-08,12.095163345336914,20.5,78.25,rain
2021-09-09,4.080920219421387,20.5,78.25,drizzle
2021-09-10,2.677539587020874,20.5,78.25,drizzle
2021-09-11,21.26608657836914,20.5,78.25,rain
2021-09-12,2.555748701095581,20.5,78.25,drizzle
2021-09-13,1.8196614980697632,20.5,78.25,drizzle
2021-09-14,12.245792388916016,20.5,78.25,rain
2021-09-15,0.9416509866714478,20.5,78.25,dry
2021-09-16,9.004328727722168,20.5,78.25,drizzle
2021-09-17,9.586462020874023,20.5,78.25,drizzle
2021-09-18,0.0,20.5,78.25,dry
2021-09-19,0.0,20.5,78.25,dry
2021-09-20,0.2748083472251892,20.5,78.25,dry
2021-09-21,24.98394012451172,20.5,78.25,rain
2021-09-22,6.921230316162109,20.5,78.25,drizzle
2021-09-23,3.665011167526245,20.5,78.25,drizzle
2021-09-24,2.9069747924804688,20.5,78.25,drizzle
2021-09-25,8.421834945678711,20.5,78.25,drizzle
2021-09-26,15.3572359085083,20.5,78.25,rain
2021-09-27,0.2299056947231292,20.5,78.25,dry
2021-09-28,31.28725814819336,20.5,78.25,rain
2021-09-29,4.337149620056152,20.5,78.25,drizzle
2021-09-30,0.2778482437133789,20.5,78.25,dry
2021-10-01,0.2061062455177307,20.5,78.25,dry
2021-10-02,4.295841693878174,20.5,78.25,drizzle
2021-10-03,0.776494562625885,20.5,78.25,dry
2021-10-04,0.0,20.5,78.25,dry
2021-10-05,2.763124942779541,20.5,78.25,drizzle
2021-10-06,0.0,20.5,78.25,dry
2021-10-07,0.0,20.5,78.25,dry
2021-10-08,0.1374041736125946,20.5,78.25,dry
2021-10-09,0.2061062455177307,20.5,78.25,dry
2021-10-10,0.0,20.5,78.25,dry
2021-10-11,0.0,20.5,78.25,dry
2021-10-12,0.0,20.5,78.25,dry
2021-10-13,0.0,20.5,78.25,dry
2021-10-14,0.0,20.5,78.25,dry
2021-10-15,0.0,20.5,78.25,dry
2021-10-16,3.857762098312378,20.5,78.25,drizzle
2021-10-17,14.37768840789795,20.5,78.25,rain
2021-10-18,9.150802612304688,20.5,78.25,drizzle
2021-10-19,0.0,20.5,78.25,dry
2021-10-20,0.0,20.5,78.25,dry
2021-10-21,0.0,20.5,78.25,dry
2021-10-22,0.0,20.5,78.25,dry
2021-10-23,0.0,20.5,78.25,dry
2021-10-24,0.0,20.5,78.25,dry
2021-10-25,0.0,20.5,78.25,dry
2021-10-26,0.0,20.5,78.25,dry
2021-10-27,0.0,20.5,78.25,dry
2021-10-28,0.0,20.5,78.25,dry
2021-10-29,0.0,20.5,78.25,dry
2021-10-30,0.0,20.5,78.25,dry
2021-10-31,0.0,20.5,78.25,dry
2021-11-01,0.0,20.5,78.25,dry
2021-11-02,0.0,20.5,78.25,dry
2021-11-03,0.0,20.5,78.25,dry
2021-11-04,0.0,20.5,78.25,dry
2021-11-05,0.0,20.5,78.25,dry
2021-11-06,0.0,20.5,78.25,dry
2021-11-07,0.0,20.5,78.25,dry
2021-11-08,0.0,20.5,78.25,dry
2021-11-09,0.0,20.5,78.25,dry
2021-11-10,0.0,20.5,78.25,dry
2021-11-11,0.0,20.5,78.25,dry
2021-11-12,0.0,20.5,78.25,dry
2021-11-13,0.0,20.5,78.25,dry
2021-11-14,0.0,20.5,78.25,dry
2021-11-15,0.0,20.5,78.25,dry
2021-11-16,0.0,20.5,78.25,dry
2021-11-17,0.0,20.5,78.25,dry
2021-11-18,0.0,20.5,78.25,dry
2021-11-19,0.0,20.5,78.25,dry
2021-11-20,0.0,20.5,78.25,dry
2021-11-21,0.7322490811347961,20.5,78.25,dry
2021-11-22,0.0,20.5,78.25,dry
2021-11-23,0.0,20.5,78.25,dry
2021-11-24,0.0,20.5,78.25,dry
2021-11-25,0.0,20.5,78.25,dry
2021-11-26,0.0,20.5,78.25,dry
2021-11-27,0.0,20.5,78.25,dry
2021-11-28,0.0,20.5,78.25,dry
2021-11-29,0.0,20.5,78.25,dry
2021-11-30,0.0,20.5,78.25,dry
2021-12-01,0.0,20.5,78.25,dry
2021-12-02,0.0,20.5,78.25,dry
2021-12-03,0.0,20.5,78.25,dry
2021-12-04,0.0,20.5,78.25,dry
2021-12-05,0.0,20.5,78.25,dry
2021-12-06,0.0,20.5,78.25,dry
2021-12-07,0.0,20.5,78.25,dry
2021-12-08,0.0,20.5,78.25,dry
2021-12-09,0.0,20.5,78.25,dry
2021-12-10,0.0,20.5,78.25,dry
2021-12-11,0.0,20.5,78.25,dry
2021-12-12,0.0,20.5,78.25,dry
2021-12-13,0.0,20.5,78.25,dry
2021-12-14,0.0,20.5,78.25,dry
2021-12-15,0.0,20.5,78.25,dry
2021-12-16,0.0,20.5,78.25,dry
2021-12-17,0.0,20.5,78.25,dry
2021-12-18,0.0,20.5,78.25,dry
2021-12-19,0.0,20.5,78.25,dry
2021-12-20,0.0,20.5,78.25,dry
2021-12-21,0.0,20.5,78.25,dry
2021-12-22,0.0,20.5,78.25,dry
2021-12-23,0.0,20.5,78.25,dry
2021-12-24,0.0,20.5,78.25,dry
2021-12-25,0.0,20.5,78.25,dry
2021-12-26,0.0,20.5,78.25,dry
2021-12-27,0.0,20.5,78.25,dry
2021-12-28,0.0,20.5,78.25,dry
2021-12-29,11.079402923583984,20.5,78.25,rain
2021-12-30,0.2061062455177307,20.5,78.25,dry
2021-12-31,0.0,20.5,78.25,dry
